,user,numPCwithUSBDay,numPCwithUSBNight,numConnectionDay,numConnectionNight,numCopy2DeviceDay,numCopy2DeviceNight,numWrite2DeviceDay,numWrite2DeviceNight,numCopyFromDeviceDay,numCopyFromDeviceNight,numWriteFromDeviceDay,numWriteFromDeviceNight,numDelFromDeviceDay,numDelFromDeviceNight,numOpenOnPCDay,numOpenOnPCNight
1020,FCB0563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,19
1021,FCK3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
1022,FCM2190,945,245,271,86,233,46,118,29,247,70,0,0,238,62,209,66
1023,FCM3792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,33
1024,FCM3926,1926,440,107,33,452,108,261,52,501,119,0,0,469,107,453,103
1025,FCS1128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,10
1026,FCS2824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
1027,FCY1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11
1028,FDD1052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
1029,FDD3893,967,280,310,81,204,59,134,37,273,80,0,0,223,71,254,81
1030,FDF2135,1355,433,100,33,316,104,147,58,365,99,0,0,343,117,323,96
1031,FDF3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4
1032,FDH0299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
1033,FDM1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3
1034,FDS0810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,28
1035,FDT0213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,30
1036,FDV1224,1894,771,112,45,457,195,255,101,488,211,0,0,476,184,401,161
1037,FES3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7
1038,FFP2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,55
1039,FFP3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,9
1040,FGC0114,430,239,89,62,111,47,58,33,103,56,0,0,104,74,142,88
1041,FGG3666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1042,FGK1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,15
1043,FGS3275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4
1044,FHA3387,414,244,115,61,84,61,46,27,124,64,0,0,112,63,98,58
1045,FHM2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,8
1046,FJA1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6
1047,FJC2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
1048,FJO1828,654,124,125,24,138,29,92,16,185,24,0,0,162,33,151,51
1049,FKA0393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
1050,FKD2779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
1051,FKH0804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9
1052,FKJ1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1053,FKM1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1054,FKR3316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
1055,FKS0094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,55
1056,FMC1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,27
1057,FMN0013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25
1058,FMR0920,1361,169,340,49,340,32,175,25,344,47,0,0,328,50,321,35
1059,FMS3285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5
1060,FNM1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,5
1061,FNM2124,6529,1097,2558,497,1609,296,793,125,1623,276,0,0,1659,260,1496,275
1062,FNR0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1063,FNW3564,3977,1325,1556,568,981,295,501,185,1005,345,0,0,1002,335,851,319
1064,FPL3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
1065,FPM2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16
1066,FPV3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10
1067,FQG2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1068,FQL3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1069,FRB3653,1404,596,473,197,338,141,173,81,379,162,0,0,345,137,319,144
1070,FRG1576,201,115,105,53,44,22,33,21,49,31,0,0,47,30,52,23
1071,FRM3431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,23
1072,FSM0056,1414,352,561,152,355,76,180,46,344,105,0,0,363,81,333,80
1073,FSP0703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13
1074,FTF1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21
1075,FTS0246,283,48,303,62,73,10,40,9,73,13,0,0,66,9,70,11
1076,FVK1623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4
1077,FVR0881,703,112,640,114,116,19,143,26,181,27,0,0,161,25,225,42
1078,FXD3105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,16
1079,FYP1187,478,35,2625,227,98,5,67,3,136,10,0,0,123,9,116,17
1080,FZB3046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,21
1081,FZM0318,246,47,172,39,23,2,117,25,35,7,0,0,33,7,279,72
1082,FZS0969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,19
1083,FZW2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4
1084,GAA3681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1085,GAB1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,5
1086,GAB3758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
1087,GAF2480,710,142,2885,534,155,41,97,20,185,25,0,0,172,38,190,31
1088,GAH0525,1232,457,346,144,265,108,175,51,327,119,0,0,294,121,297,105
1089,GAH1760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,1
1090,GAN1584,437,98,114,37,88,23,62,14,120,32,0,0,112,18,153,40
1091,GAP0715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,207
1092,GAW0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7
1093,GBB3816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1094,GBC0907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,38
1095,GBH1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,30
1096,GBJ3604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,3
1097,GCB0201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
1098,GCD1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,7
1099,GCL1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
1100,GCN1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,29
1101,GCP2425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,18
1102,GCR2597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12
1103,GCS2218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
1104,GCT3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8
1105,GDB2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
1106,GDF3524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1107,GDG2354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7
1108,GDH0108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,46
1109,GDH2500,443,232,2184,1376,29,18,192,92,90,47,0,0,70,43,377,202
1110,GDH3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4
1111,GDM3835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,17
1112,GDM3960,1706,2067,83,104,399,496,215,262,479,509,0,0,402,520,406,499
1113,GDP1856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1114,GDS3165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,9
1115,GDY2724,297,99,287,104,62,22,40,14,85,22,0,0,74,29,109,45
1116,GEB3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11
1117,GEB3975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9
1118,GEG2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9
1119,GEH0420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
1120,GEH3406,1996,608,809,219,301,99,329,111,566,163,0,0,536,148,594,210
1121,GER1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
1122,GES2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,26
1123,GFB1385,878,180,294,78,151,32,154,21,242,50,0,0,211,54,522,163
1124,GFJ2582,113,21,122,20,24,1,17,7,27,3,0,0,22,8,78,28
1125,GFK3498,608,128,2474,594,127,26,80,23,171,29,0,0,157,31,206,56
1126,GFV3163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,6
1127,GGB3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
1128,GGM3737,258,101,93,35,51,23,41,13,66,32,0,0,64,23,106,29
1129,GHD1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
1130,GHT3177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9
1131,GIH0882,271,24,134,12,36,2,44,5,78,6,0,0,68,9,185,38
1132,GIM0786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5
1133,GIS1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,26
1134,GIT2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,163
1135,GJB0850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1136,GJB2659,478,39,332,50,101,9,65,6,139,7,0,0,112,12,146,15
1137,GJD1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,8
1138,GJG0852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,31
1139,GJG1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13
1140,GJM0065,515,93,352,37,110,13,75,13,137,27,0,0,120,27,169,35
1141,GJM0838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8
1142,GJM2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14
1143,GJO3614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1144,GJS0160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13
1145,GJS3352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5
1146,GJT1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7
1147,GKB1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,11
1148,GKB2807,1872,437,589,137,456,98,217,54,492,113,0,0,472,113,438,89
1149,GKG2763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5
1150,GKG3414,167,41,121,25,35,8,20,8,41,10,0,0,45,10,135,37
1151,GKH1634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
1152,GKK2422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,31
1153,GKL0006,910,226,389,92,211,52,108,29,246,67,0,0,229,51,305,70
1154,GKL1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
1155,GKN0168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,14
1156,GKW2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1
1157,GLB0419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,13
1158,GLC3495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,26
1159,GLF0226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12
1160,GLG1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10
1161,GLM3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2
1162,GLN2107,583,287,225,126,63,29,223,107,112,60,0,0,121,56,362,221
1163,GLS1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0
1164,GMA1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16
1165,GMB3703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1166,GMC0953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,4
1167,GMC1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,65
1168,GMF1213,360,75,110,27,25,2,221,43,48,10,0,0,31,7,251,104
1169,GMI1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,32
1170,GMK1449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
1171,GMM0224,1124,42,2924,148,243,9,149,6,320,10,0,0,277,11,296,14
1172,GMY3938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1
1173,GNA0183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,10
1174,GNC2237,2959,480,1188,218,678,95,375,67,785,141,0,0,726,113,701,120
1175,GND1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,10
1176,GNE1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10
1177,GNG2362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
1178,GNH1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,68
1179,GNT0221,1122,598,2249,1181,125,101,351,186,252,129,0,0,245,124,537,296
1180,GNW3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23
1181,GOB3528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,121
1182,GOG3939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
1183,GOM0090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8
1184,GOR0861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
1185,GPB2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,28
1186,GPD3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1187,GPL1911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,11
1188,GRA0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,21
1189,GRG3005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,16
1190,GRL3110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8
1191,GRM1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1192,GRP0277,394,159,95,44,21,10,140,51,89,39,0,0,82,37,938,604
1193,GRP1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8
1194,GRY1398,448,200,2311,975,97,47,62,31,116,48,0,0,125,43,148,67
1195,GSA2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,9
1196,GSA3815,6605,1439,2302,517,1586,342,835,210,1694,342,0,0,1663,358,1439,356
1197,GSC0530,2228,292,108,19,542,68,296,38,589,86,0,0,537,64,496,61
1198,GSH1593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,6
1199,GSM0930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
1200,GSS0841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1201,GTC0747,917,172,2570,486,232,45,111,28,242,36,0,0,217,43,217,35
1202,GTH3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,76
1203,GTL3389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
1204,GUC3945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
1205,GVC0049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
1206,GVC1358,764,171,587,148,176,33,112,20,204,42,0,0,187,55,179,49
1207,GWC0137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9
1208,GWM1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,18
1209,GWM3260,1082,157,592,110,263,29,132,22,286,48,0,0,266,38,231,31
1210,GWW3788,1960,377,113,20,484,99,232,44,493,111,0,0,486,82,473,64
1211,GYH3476,5868,1529,2196,633,1300,333,808,185,1517,415,0,0,1543,386,1335,388
1212,GYM1926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7
1213,GYS2461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
1214,GZM3990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,7
1215,HAF0394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,51
1216,HAF1891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
1217,HAG3196,6007,3321,2369,1389,1449,797,809,413,1478,890,0,0,1528,804,1315,740
1218,HAG3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
1219,HAL1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
1220,HAM2252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5
1221,HAP3738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,38
1222,HAR1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,19
1223,HAR3571,739,208,153,59,177,53,87,23,203,46,0,0,172,53,174,73
1224,HAR3632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1225,HBB1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,27
1226,HBC0081,431,113,171,34,97,25,65,15,122,36,0,0,91,24,111,29
1227,HBC0999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10
1228,HBD1371,1337,474,517,190,323,106,154,63,370,128,0,0,319,112,314,119
1229,HBH2368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,16
1230,HBM0676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,12
1231,HBS0255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,13
1232,HBS2551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30
1233,HCB1383,106,19,109,38,24,2,12,4,30,1,0,0,27,7,69,17
1234,HCB1643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
1235,HCF2857,583,81,210,48,125,27,69,8,153,16,0,0,159,20,132,25
1236,HCH3685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2
1237,HCO3108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8
1238,HCR1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,13
1239,HCR3675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
1240,HCS2231,596,209,324,143,141,45,82,26,149,60,0,0,152,45,145,59
1241,HCS2401,2186,283,963,101,514,39,269,37,588,80,0,0,535,86,519,67
1242,HDB1666,483,538,281,286,118,116,67,61,116,150,0,0,124,143,113,135
1243,HDC0789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,34
1244,HDG2848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2
1245,HDH3751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10
1246,HDK0634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,18
1247,HDL2297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7
1248,HDN1139,1386,237,306,88,272,49,280,59,353,52,0,0,314,43,591,146
1249,HDN2609,459,177,2437,762,32,10,229,93,84,24,0,0,55,25,505,188
1250,HDP1890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,59
1251,HES2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,12
1252,HET0359,1569,730,540,219,396,148,215,99,387,201,0,0,387,186,365,189
1253,HGD1664,1750,675,2024,804,72,21,1106,417,193,70,0,0,176,76,821,457
1254,HGH0727,581,329,2577,1169,132,63,71,48,159,95,0,0,152,82,126,81
1255,HGJ2592,5900,1824,2378,708,1484,461,727,232,1466,470,0,0,1485,439,1283,403
1256,HHD2393,108,46,95,51,5,3,37,15,28,11,0,0,22,9,829,270
1257,HHF1995,1817,1124,98,67,421,279,251,153,465,275,0,0,474,273,429,281
1258,HHL2311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
1259,HHM0869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3
1260,HHW2471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
1261,HIA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,35
1262,HID1899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,266
1263,HIF0482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
1264,HIP0148,6646,1074,2628,450,1603,244,827,147,1686,273,0,0,1722,272,1541,252
1265,HIS1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,24
1266,HJA0779,1118,165,334,67,107,8,355,50,253,52,0,0,251,39,593,148
1267,HJB0220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,33
1268,HJB0286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,32
1269,HJD3439,371,38,2675,370,87,9,55,9,103,5,0,0,84,11,99,9
1270,HJG2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,37
1271,HJG3868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,23
1272,HJH2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15
1273,HJH2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1274,HJR1160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1275,HJR2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9
1276,HJV1586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13
1277,HJW2646,452,42,138,23,42,0,78,5,145,17,0,0,119,16,524,115
1278,HKA0686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12
1279,HKH0204,1681,473,91,37,273,57,273,78,467,131,0,0,468,135,489,151
1280,HKK2716,102,53,88,38,5,8,24,15,25,18,0,0,28,6,432,198
1281,HKM3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,31
1282,HKR2901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3
1283,HKT1778,138,52,107,39,30,6,22,8,42,17,0,0,25,16,56,36
1284,HKW2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,103
1285,HLC0943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,12
1286,HLC1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,11
1287,HLD1109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15
1288,HLD1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,4
1289,HLM1564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
1290,HLO2756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16
1291,HLS2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,22
1292,HLS2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
1293,HLZ2414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
1294,HMA1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17
1295,HMB0805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,345
1296,HMM2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,101
1297,HMM2768,432,196,476,241,85,55,66,26,119,51,0,0,102,40,131,52
1298,HMM2841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1
1299,HMP3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1300,HMR0098,158,52,112,61,15,11,34,11,41,13,0,0,49,10,471,303
1301,HMT1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,16
1302,HMV2340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20
1303,HMY0235,519,399,514,412,101,93,63,62,129,107,0,0,162,81,156,118
1304,HNB2571,6488,1638,2474,585,1623,407,833,201,1598,433,0,0,1644,429,1455,317
1305,HNB3661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6
1306,HNC0074,1058,170,334,83,44,9,589,99,142,20,0,0,142,26,570,143
1307,HNG1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,11
1308,HNM3405,823,243,310,75,169,61,114,36,236,62,0,0,200,52,197,61
1309,HNV3655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1310,HOE0301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,9
1311,HPR2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
1312,HQB3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,12
1313,HQF1912,615,109,2679,374,133,19,86,22,158,25,0,0,140,25,185,30
1314,HRF2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
1315,HRK2972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
1316,HRL2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,23
1317,HSA2065,766,166,303,85,86,18,116,20,224,48,0,0,218,52,559,219
1318,HSH3606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13
1319,HSK0639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6
1320,HSP1675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
1321,HTC1750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,54
1322,HTR1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
1323,HUC1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,11
1324,HUM2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
1325,HVR0633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2
1326,HWP0364,1873,584,98,32,366,132,317,85,490,137,0,0,479,154,498,190
1327,HWS2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
1328,HYK3300,1763,739,777,306,454,151,230,102,449,194,0,0,425,212,384,151
1329,HYP1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,10
1330,HZH0297,984,446,500,214,205,101,132,55,277,119,0,0,244,115,256,112
1331,IAA3012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7
1332,IAB3386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1333,IAC3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21
1334,IAG2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,24
1335,IAM3078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,28
1336,IAR3996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
1337,IAS0857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
1338,IBC0377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,152
1339,IBM1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,10
1340,IBP1616,90,54,112,77,15,13,11,7,21,11,0,0,23,11,64,41
1341,IBP2990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6
1342,IBV1578,227,90,140,68,57,19,31,18,59,17,0,0,50,25,50,18
1343,IBW1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,130
1344,ICF2294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
1345,ICH2378,363,11,2914,141,79,1,50,1,94,4,0,0,86,1,106,7
1346,ICL0565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30
1347,IDF0189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,123
1348,IDH2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12
1349,IDW1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10
1350,IEG2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,33
1351,IEG3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
1352,IFC0958,153,59,59,13,15,3,63,27,24,7,0,0,29,8,66,33
1353,IGB1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,12
